date,open,close,high,low,涨跌幅,涨跌额,volume,成交额,振幅,换手率,ma50,ma200
2026-01-16 13:25:00,6.0,6.0,6.01,5.99,0.0,0.0,2802.0,1681355.0,0.33,0.05,,
2026-01-16 13:30:00,6.0,6.01,6.01,6.0,0.17,0.01,233.0,139853.0,0.17,0.0,,
2026-01-16 13:35:00,6.0,6.0,6.01,6.0,-0.17,-0.01,395.0,237015.0,0.17,0.01,,
2026-01-16 13:40:00,6.0,6.01,6.02,6.0,0.17,0.01,1193.0,717068.0,0.33,0.02,,
2026-01-16 13:45:00,6.02,6.02,6.02,6.01,0.17,0.01,788.0,474367.0,0.17,0.01,,
2026-01-16 13:50:00,6.02,6.02,6.03,6.02,0.0,0.0,78.0,46957.0,0.17,0.0,,
2026-01-16 13:55:00,6.02,6.02,6.03,6.02,0.0,0.0,840.0,505787.0,0.17,0.01,,
2026-01-16 14:00:00,6.02,6.02,6.02,6.01,0.0,0.0,559.0,336452.0,0.17,0.01,,
2026-01-16 14:05:00,6.01,6.02,6.02,6.01,0.0,0.0,322.0,193832.0,0.17,0.01,,
2026-01-16 14:10:00,6.02,6.01,6.03,6.01,-0.17,-0.01,376.0,226312.0,0.33,0.01,,
2026-01-16 14:15:00,6.01,6.03,6.04,6.01,0.33,0.02,1818.0,1096614.0,0.5,0.03,,
2026-01-16 14:20:00,6.03,6.03,6.03,6.02,0.0,0.0,99.0,59616.0,0.17,0.0,,
2026-01-16 14:25:00,6.02,6.02,6.03,6.02,-0.17,-0.01,177.0,106620.0,0.17,0.0,,
2026-01-16 14:30:00,6.03,6.02,6.03,6.02,0.0,0.0,826.0,497270.0,0.17,0.01,,
2026-01-16 14:35:00,6.02,6.01,6.02,6.01,-0.17,-0.01,222.0,133560.0,0.17,0.0,,
2026-01-16 14:40:00,6.01,6.0,6.02,6.0,-0.17,-0.01,1576.0,947392.0,0.33,0.03,,
2026-01-16 14:45:00,6.01,6.01,6.02,6.0,0.17,0.01,1320.0,793682.0,0.33,0.02,,
2026-01-16 14:50:00,6.02,6.0,6.02,6.0,-0.17,-0.01,513.0,308426.0,0.33,0.01,,
2026-01-16 14:55:00,6.01,6.01,6.02,6.01,0.17,0.01,1206.0,724834.0,0.17,0.02,,
2026-01-16 15:00:00,6.01,6.02,6.02,6.0,0.17,0.01,1069.0,642533.0,0.33,0.02,,
2026-01-19 09:35:00,6.01,6.03,6.03,6.0,0.17,0.01,4865.0,2928006.0,0.5,0.09,,
2026-01-19 09:40:00,6.03,6.03,6.04,6.02,0.0,0.0,2825.0,1703710.0,0.33,0.05,,
2026-01-19 09:45:00,6.02,6.04,6.05,6.02,0.17,0.01,2636.0,1591916.0,0.5,0.05,,
2026-01-19 09:50:00,6.05,6.06,6.07,6.04,0.33,0.02,5837.0,3533757.0,0.5,0.1,,
2026-01-19 09:55:00,6.06,6.06,6.06,6.05,0.0,0.0,964.0,583846.0,0.17,0.02,,
2026-01-19 10:00:00,6.05,6.06,6.07,6.05,0.0,0.0,2607.0,1579488.0,0.33,0.05,,
2026-01-19 10:05:00,6.06,6.06,6.07,6.04,0.0,0.0,1888.0,1142216.0,0.5,0.03,,
2026-01-19 10:10:00,6.05,6.05,6.06,6.05,-0.17,-0.01,3049.0,1844929.0,0.17,0.05,,
2026-01-19 10:15:00,6.05,6.06,6.06,6.05,0.17,0.01,1005.0,608527.0,0.17,0.02,,
2026-01-19 10:20:00,6.06,6.07,6.07,6.05,0.17,0.01,4210.0,2552303.0,0.33,0.07,,
2026-01-19 10:25:00,6.06,6.07,6.07,6.06,0.0,0.0,1761.0,1067888.0,0.16,0.03,,
2026-01-19 10:30:00,6.07,6.08,6.08,6.06,0.16,0.01,2476.0,1503784.0,0.33,0.04,,
2026-01-19 10:35:00,6.07,6.08,6.08,6.07,0.0,0.0,1053.0,639765.0,0.16,0.02,,
