date,open,close,high,low,涨跌幅,涨跌额,volume,成交额,振幅,换手率,ma50,ma200
2026-03-25 10:50:00,5.64,5.64,5.66,5.64,-0.18,-0.01,984.0,556148.0,0.35,0.02,,
2026-03-25 10:55:00,5.64,5.65,5.66,5.64,0.18,0.01,1243.0,702252.0,0.35,0.02,,
2026-03-25 11:00:00,5.65,5.66,5.66,5.64,0.18,0.01,837.0,472835.0,0.35,0.01,,
2026-03-25 11:05:00,5.64,5.66,5.66,5.64,0.0,0.0,536.0,302895.0,0.35,0.01,,
2026-03-25 11:10:00,5.65,5.67,5.68,5.65,0.18,0.01,1539.0,872326.0,0.53,0.03,,
2026-03-25 11:15:00,5.67,5.68,5.68,5.67,0.18,0.01,790.0,448026.0,0.18,0.01,,
2026-03-25 11:20:00,5.68,5.68,5.68,5.67,0.0,0.0,1136.0,645008.0,0.18,0.02,,
2026-03-25 11:25:00,5.67,5.66,5.68,5.66,-0.35,-0.02,423.0,239718.0,0.35,0.01,,
2026-03-25 11:30:00,5.67,5.65,5.67,5.65,-0.18,-0.01,749.0,423707.0,0.35,0.01,,
2026-03-25 13:05:00,5.65,5.66,5.67,5.65,0.18,0.01,3906.0,2208063.0,0.35,0.07,,
2026-03-25 13:10:00,5.66,5.66,5.66,5.65,0.0,0.0,261.0,147660.0,0.18,0.0,,
2026-03-25 13:15:00,5.66,5.67,5.68,5.66,0.18,0.01,631.0,357745.0,0.35,0.01,,
2026-03-25 13:20:00,5.68,5.68,5.68,5.67,0.18,0.01,125.0,70890.0,0.18,0.0,,
2026-03-25 13:25:00,5.68,5.65,5.68,5.65,-0.53,-0.03,3475.0,1965763.0,0.53,0.06,,
2026-03-25 13:30:00,5.65,5.65,5.66,5.65,0.0,0.0,598.0,338089.0,0.18,0.01,,
2026-03-25 13:35:00,5.65,5.66,5.66,5.65,0.18,0.01,97.0,54807.0,0.18,0.0,,
2026-03-25 13:40:00,5.66,5.67,5.67,5.66,0.18,0.01,657.0,372213.0,0.18,0.01,,
2026-03-25 13:45:00,5.67,5.66,5.67,5.66,-0.18,-0.01,624.0,353367.0,0.18,0.01,,
2026-03-25 13:50:00,5.66,5.66,5.67,5.65,0.0,0.0,318.0,180019.0,0.35,0.01,,
2026-03-25 13:55:00,5.66,5.65,5.66,5.64,-0.18,-0.01,574.0,324353.0,0.35,0.01,,
2026-03-25 14:00:00,5.65,5.66,5.67,5.65,0.18,0.01,372.0,210492.0,0.35,0.01,,
2026-03-25 14:05:00,5.66,5.66,5.67,5.65,0.0,0.0,1648.0,932900.0,0.35,0.03,,
2026-03-25 14:10:00,5.66,5.67,5.67,5.65,0.18,0.01,1894.0,1071963.0,0.35,0.03,,
2026-03-25 14:15:00,5.66,5.66,5.67,5.65,-0.18,-0.01,785.0,444223.0,0.35,0.01,,
2026-03-25 14:20:00,5.66,5.65,5.66,5.64,-0.18,-0.01,378.0,213409.0,0.35,0.01,,
2026-03-25 14:25:00,5.65,5.65,5.66,5.65,0.0,0.0,575.0,325347.0,0.18,0.01,,
2026-03-25 14:30:00,5.66,5.65,5.66,5.65,0.0,0.0,227.0,128439.0,0.18,0.0,,
2026-03-25 14:35:00,5.66,5.67,5.67,5.65,0.35,0.02,231.0,130941.0,0.35,0.0,,
2026-03-25 14:40:00,5.67,5.66,5.67,5.66,-0.18,-0.01,2615.0,1482662.0,0.18,0.05,,
2026-03-25 14:45:00,5.66,5.67,5.67,5.66,0.18,0.01,387.0,219253.0,0.18,0.01,,
